14-01-0090-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;"COLEGIO MIXTO BILINGUE INTERCULTURAL ""Q´IJ""";11A. CALLE 06-03 ZONA 1;77550476;JORGE HUMBERTO MOTTA CANO;FEDERICO HERNÁNDEZ ZAPETA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0091-46;;14-006;QUICHE;SANTA CRUZ DEL QUICHE;"LICEO ""MODERNO LATINO""";3A. 1-23 ZONA 4;79514700;GASPAR VI CABA;JORGE BENEDICTO COC POP;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0108-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO TECNICO AVANZADO;14 AVENIDA 2-24 ZONA 3;40087056;JORGE HUMBERTO MOTTA CANO;JACQUELINE ARGENTINA SOLARES MÉNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0110-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA;9A. AVENIDA ENTRE 4A. Y 5A. CALLE ZONA 2;77563645;JORGE HUMBERTO MOTTA CANO;GREYSI JESÚS CABRERA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0112-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;20 CALLE FINAL ZONA 4, COLONIA LOS CELAJES;77554630;JOSE ANGEL MORALES MATZAR;JUSTO RUFINO PEREIRA GONZÁLEZ;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0115-46;;14-01-0798;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO NORMAL MIXTO JUAN DE LEON;12 CALLE 0-36 ZONA 5;77656620;JOSÉ OSCAR TIPÁZ VELÁSQUEZ;PEDRO LUIS ROJAS SÁENZ;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0163-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;"COLEGIO EVANGELICO METODISTA ""JOHN WESLEY""";6TA. AVENIDA 00-002 DE LA ZONA 1;77563692;JORGE HUMBERTO MOTTA CANO;KARIN ROSALVA SOLÓRZANO PAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0166-46;;14-01-0798;QUICHE;SANTA CRUZ DEL QUICHE;LICEO MIXTO QUICHE;2A. AVENIDA 6-27 ZONA 5;77551705;JOSÉ OSCAR TIPÁZ VELÁSQUEZ;PEM. SILVIA EMILIANA BARRIOS BARRIOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0167-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;"COLEGIO MULTIEDUCATIVO ""LA REFORMA""";16 CALLE 7-34 ZONA 4;77563633;JOSE ANGEL MORALES MATZAR;CARLOS ROBERTO ARRIAGA DEL VALLE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0176-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA;2A. AVENIDA 9-58 ZONA 1;77563753;JORGE HUMBERTO MOTTA CANO;OSCAR MANUEL LOPEZ SOLORZANO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0178-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA;6A. AVENIDA 0-48, ZONA 1;77553570;JORGE HUMBERTO MOTTA CANO;WALESKA IVONNE BARRIOS RIVAS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0180-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA;6A. AVENIDA 0-48 ZONA 1;77553570;JORGE HUMBERTO MOTTA CANO;WALESKA IVONNE BARRIOS RIVAS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0181-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA;1A. CALLE 13-41, ZONA 2;77563487;JORGE HUMBERTO MOTTA CANO;IBERTO DE LEÓN ORELLANA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0183-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO CIENTIFICO INTEGRAL EINSTEIN;14 AVENIDA 2-38, ZONA 3;49854279;JORGE HUMBERTO MOTTA CANO;LEONARDO TULUXÁN TIÑO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0186-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO MIXTO BILINGUE INTERCULTURAL Q IJ;11 CALLE 6-03 ZONA 1;77550476;JORGE HUMBERTO MOTTA CANO;FEDERICO HERNÁNDEZ ZAPETA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0189-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO MIXTO BILINGUE INTERCULTURAL Q IJ;11 CALLE 6-03 ZONA 1;77550476;JORGE HUMBERTO MOTTA CANO;FEDERICO HERNÁNDEZ ZAPETA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;DOBLE;A DISTANCIA;QUICHÉ;;
14-01-0193-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA;4A. CALLE Y 9A. AVENIDA, ZONA 2;77563645;JORGE HUMBERTO MOTTA CANO;DINA GUADALUPE VILLATORO LOARCA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);QUICHÉ;;
14-01-0195-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO NUESTRA SEÑORA DEL ROSARIO;SANTA CRUZ DEL QUICHE;77552429;JORGE HUMBERTO MOTTA CANO;AGUSTINA IRMA CAMACHO REYNA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0199-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO NUESTRA SEÑORA DEL ROSARIO;SANTA CRUZ DEL QUICHE;77552429;JOSE ANGEL MORALES MATZAR;ESPERANZA SÁNCHEZ CORTÉZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0210-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;"COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACIÓN ""CLASSE""";0 AV. 8-24 A ZONA 6;77563714;JORGE HUMBERTO MOTTA CANO;ERVIN WALDEMAR VELÁSQUEZ BATEN;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0227-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;"LICEO TECNOLÓGICO DE OCCIDENTE LA ""PREPARATORIA""";9A. AVENIDA 4-65 ZONA 2;77563645;JORGE HUMBERTO MOTTA CANO;GREYSI JESÚS CABRERA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0230-46;;14-01-0798;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO SAN FRANCISCO JAVIER DE QUICHÉ;KILOMETRO 166.9 ALDEA EL CARMEN CHITATUL;79638520;JOSÉ OSCAR TIPÁZ VELÁSQUEZ;GLENDA FAVIOLA VICENTE ZAPETA;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0231-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;ESCUELA NORMAL BILINGÜE INTERCULTURAL K´ ICHE´ TIJOB´ ÄL UTÜX MAYAB´ WINÄQ OXLAJUJ TZ´ I´;CASERIO BUENA VISTA, XATINAP V;77563721;JOSE ANGEL MORALES MATZAR;FRANCISCO TZOC MEJÍA;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0235-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;LICEO TECNOLÓGICO DE OCCIDENTE LA PREPARATORIA;9A. AVENIDA 4-56, ZONA 2;77563645;JORGE HUMBERTO MOTTA CANO;GREYSI JESÚS CABRERA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);QUICHÉ;;
14-01-0236-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO TÉCNICO DE NIVEL MEDIO;20 CALLE FINAL DE LA ZONA CUATRO, COLONIA LOS CELAJES;46547266;JOSE ANGEL MORALES MATZAR;MARÍA ODILIA RAMÍREZ VENTURA;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);QUICHÉ;;
14-01-0242-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;"INSTITUTO PRIVADO MIXTO ""CIENCIA Y CULTURA""";1A. CALLE 13-41, ZONA 2;77563487;JORGE HUMBERTO MOTTA CANO;IBERTO DE LEÓN ORELLANA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0243-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;"""LICEO MIXTO QUICHÉ""";2A. AVENIDA 6-27, ZONA 5;77551705;JORGE HUMBERTO MOTTA CANO;PEM. DAVID ARTURO MOGOLLÓN ARÉVALO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0247-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;"LICEO TECNOLÓGICO ""LA PREPARATORIA""";9A. AV. 4-65 ZONA 2;77563645;JORGE HUMBERTO MOTTA CANO;LEIVI MARILÍ MORALES GÓMEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0249-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO PRIVADO TÉCNICO INDUSTRIAL QUICHÉ;"2A. AVENIDA ""A"" 14-224, ZONA 2";77563722;JORGE HUMBERTO MOTTA CANO;MARIO EDWIN MALDONADO FUENTES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);QUICHÉ;;
14-01-0255-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;"INSTITUTO PRIVADO TÉCNICO INDUSTRIAL ""QUICHÉ""";"2A. AVENIDA ""A"" 14-224, ZONA 2";77563722;JORGE HUMBERTO MOTTA CANO;MARIO EDWIN MALDONADO FUENTES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-0257-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-;10A. AVENIDA Y 3A, CALLE ZONA 3;44988120;JOSE ANGEL MORALES MATZAR;KEVIN RONAL MEDRANO LAINES;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0259-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;"COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACIÓN ""CLASSE""";"0 AVENIDA 8-24 ""A"", ZONA 6";77563714;JORGE HUMBERTO MOTTA CANO;CARLOS ALFONSO HERRERA LUIS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0260-46;;14-007;QUICHE;SANTA CRUZ DEL QUICHE;CENTRO DE ESTUDIOS AVANZADOS NO´J -CEAN-;5TA. AVENIDA FINAL FRENTE A RESTAURANTE LA HACIENDA SALIDA A SANTA CRUZ DEL QUICHÉ;47328814;CARLOS MANUEL TIRIQUIZ TOL;FELICIANO POL SÉN;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0265-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;PROGRAMA NACIONA DE EDUCACIÓN ALTERNATIVA -PRONEA-;2A. AV. 1-4 ZONA 1, QUICHÉ;59995997;JOSE ANGEL MORALES MATZAR;ELMER CECILIO RAMOS LÓPEZ;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;A DISTANCIA;QUICHÉ;;
14-01-0267-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;"COLEGIO VIRTUAL ""QUICHÉ""";11 CALLE 11-209 ZONA 4;40086988;JOSE ANGEL MORALES MATZAR;JUAN JOSÉ DE LEÓN LARIOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;VIRTUAL A DISTANCIA;QUICHÉ;;
14-01-0269-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;"INSTITUTO PRIVADO MIXTO ""CIENCIA Y CULTURA""";1A. CALLE 13-41 ZONA 2;77563487;JORGE HUMBERTO MOTTA CANO;IBERTO DE LEÓN ORELLANA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (FIN DE SEMANA);QUICHÉ;;
14-01-0270-46;;14-01-0798;QUICHE;SANTA CRUZ DEL QUICHE;CENTRO OFICIAL DE EDUCACIÓN EXTRAESCOLAR HUNAHPÚ E IXBALANQUÉ -COEEX-;CENTRO PREVENTIVO PARA HOMBRES 1A. CALLE ESQUINA ZONA 1;40178152;JOSÉ OSCAR TIPÁZ VELÁSQUEZ;GABRIEL MAQUÍN YAT;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;SEMIPRESENCIAL;QUICHÉ;;
14-01-0271-46;;14-01-0802;QUICHE;SANTA CRUZ DEL QUICHE;CENTRO OFICIAL DE EDUCACIÓN EXTRAESCOLAR -CEEX-;CANTÓN PACHÓ, ALDEA LEMÓA;59655416;JEFFREY GEORGE CALVA LOARCA;JUAN CARLOS CHACAJ TOÑO;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;BILINGUE;VESPERTINA;FIN DE SEMANA;QUICHÉ;;
14-01-0273-46;;14-01-0798;QUICHE;SANTA CRUZ DEL QUICHE;LICEO MIXTO QUICHÉ;2DA. AVENIDA 6-27, ZONA 5;77551705;JOSÉ OSCAR TIPÁZ VELÁSQUEZ;PEM. SILVIA EMILIANA BARRIOS BARRIOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (FIN DE SEMANA);QUICHÉ;;
14-01-0275-46;;14-01-0802;QUICHE;SANTA CRUZ DEL QUICHE;"COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACIÓN ""CLASSE""";"8A. CALLE ""A"" 0-98, ZONA 6";77563714;JEFFREY GEORGE CALVA LOARCA;ERVIN WALDEMAR VELÁSQUEZ BATEN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (FIN DE SEMANA);QUICHÉ;;
14-01-0276-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO DE FORMACIÓN INTEGRAL DISCÍPULOS DE JESÚS;MANZANA A, LOTES 5 Y 6 BOSQUES DE VILLA VALERIA, ZONA 3;77552313;JORGE HUMBERTO MOTTA CANO;THELMA KARINA QUIÑÓNEZ RODAS DE RODRÍGUEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-0278-46;;14-01-0798;QUICHE;SANTA CRUZ DEL QUICHE;CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- DEPARTAMENTAL;2A. AVENIDA 1-04, ZONA 1;31174739;JOSÉ OSCAR TIPÁZ VELÁSQUEZ;JOEL NEHEMIAS NIX CHAN;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;SEMIPRESENCIAL;QUICHÉ;;
14-01-0279-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO PRIVADO TÉCNICO INDUSTRIAL QUICHÉ;2A. AVENIDA 14-224, ZONA 2;77563722;JORGE HUMBERTO MOTTA CANO;MARIO EDWIN MALDONADO FUENTES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (FIN DE SEMANA);QUICHÉ;;
14-01-0287-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO IDEA VIRTUAL;4A. AVENIDA 13-29 ZONA 2;56175661;JORGE HUMBERTO MOTTA CANO;RENÉ FERNANDO HERNÁNDEZ GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;VIRTUAL A DISTANCIA;QUICHÉ;;
14-01-0288-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;"COLEGIO MULTIEDUCATIVO ""LA REFORMA""";16 CALLE 7-34 ZONA 4;77563633;JOSE ANGEL MORALES MATZAR;CARLOS ROBERTO ARRIAGA DEL VALLE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);QUICHÉ;;
14-01-0292-46;;14-001;QUICHE;SANTA CRUZ DEL QUICHE;"INSTITUTO ""ADOLFO V. HALL""";KILOMETRO 161 ENTRADA A SANTA CRUZ DEL QUICHÉ;39912179;JOSE OSCAR TIPAZ VELASQUEZ;ARAM JORDÁM SANDOVAL;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);QUICHÉ;;
14-01-1082-46;;;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO PRIVADO MIXTO 'CIENCIA Y DESARROLLO';4a. AV. 4-03 ZONA 1;;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-1137-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA;1A. CALLE 13-41, ZONA 2;77563487;JORGE HUMBERTO MOTTA CANO;IBERTO DE LEÓN ORELLANA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;QUICHÉ;;
14-01-3544-46;;14-01-0801;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO PRIVADO TECNICO INDUSTRIAL QUICHE;"2A. AVENIDA ""A"" 14-224 ZONA 2";77563722;JORGE HUMBERTO MOTTA CANO;MARIO EDWIN MALDONADO FUENTES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-3848-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;LICEO CRISTIANO SINAI;CASA FINAL, COLONIA GUMARCAAJ;77551805;JORGE HUMBERTO MOTTA CANO;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-4550-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;LICEO MIXTO 'QUICHE';2AV. 6-27 ZONA 5;77551705;JORGE HUMBERTO MOTTA CANO;PEM. DAVID ARTURO MOGOLLÓN ARÉVALO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);QUICHÉ;;
14-01-4555-46;;14-01-0802;QUICHE;SANTA CRUZ DEL QUICHE;COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACION CLASSE;"8A. CALLE ""A"" 0-98, ZONA 6";77563714;JEFFREY GEORGE CALVA LOARCA;ERVIN WALDEMAR VELÁSQUEZ BATEN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);QUICHÉ;;
14-01-4970-46;;25-000;QUICHE;SANTA CRUZ DEL QUICHE;INSTITUTO GUATEMALTECOD DE EDUCACION RADIOFONICA (IGER);SANTA CRUZ DEL QUICHE;;SONIA HAYDEE REYES MONTERROSO;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;A DISTANCIA;QUICHÉ;;
14-01-5098-46;;14-01-0798;QUICHE;SANTA CRUZ DEL QUICHE;ESCUELA NORMAL DE EDUCACION FISICA;1A. AVENIDA 12-408 ZONA 5;79268202;JOSÉ OSCAR TIPÁZ VELÁSQUEZ;JUAN NICOLAS GARCIA CUTZ;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);QUICHÉ;;
14-01-5221-46;;14-01-0805;QUICHE;SANTA CRUZ DEL QUICHE;ESCUELA NORMAL BILINGUE INTERCULTURAL K´ICHE´ TIJOB´AL UTUX MAYAB´ WINAQ OXLAJUJ TZ´ I´;CASERIO BUENA VISTA, XATINAP V;77563721;JOSE ANGEL MORALES MATZAR;FRANCISCO TZOC MEJÍA;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;BILINGUE;DOBLE;DIARIO(REGULAR);QUICHÉ;;
14-01-5679-46;;14-036;QUICHE;SANTA CRUZ DEL QUICHE;LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA;5AV. 0-38 ZONA 1;77563645;JORGE HUMBERTO MOTTA CANO;LEIVI MARILÍ MORALES GÓMEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);QUICHÉ;;
